dataset,image_id,method,accuracy,precision,recall,specificity,f1_score,iou,false_positive_rate,false_negative_rate,balanced_accuracy,dice
STARE,im0081,CA-APSRG,0.9492774498229044,0.6644595910418695,0.6475407243397122,0.9736198119346235,0.6558910692831398,0.4879746382857006,0.0263801880653763,0.3524592756602878,0.8105802681371679,0.6558910692831398
STARE,im0082,APSRG Baseline,0.9356009445100354,0.9363886077779384,0.194446112278595,0.9988723442425484,0.3220225221865911,0.1919111111111111,0.0011276557574514,0.805553887721405,0.5966592282605717,0.3220225221865911
STARE,im0082,CA-APSRG,0.9356009445100354,0.9363886077779384,0.194446112278595,0.9988723442425484,0.3220225221865911,0.1919111111111111,0.0011276557574514,0.805553887721405,0.5966592282605717,0.3220225221865911
STARE,im0139,APSRG Baseline,0.94787012987013,0.7374534210734957,0.546231318084388,0.9829936601762004,0.6275998178229847,0.4573008849557522,0.0170063398237996,0.453768681915612,0.7646124891302941,0.6275998178229847
STARE,im0139,CA-APSRG,0.947922077922078,0.7382483722407496,0.5459964177702088,0.9830706932721862,0.6277322980842265,0.4574415744157442,0.0169293067278138,0.4540035822297912,0.7645335555211975,0.6277322980842265
STARE,im0162,APSRG Baseline,0.9441770956316412,0.6383329807488893,0.4999005964214711,0.9782670599003356,0.5606986899563319,0.3895631067961165,0.0217329400996643,0.5000994035785288,0.7390838281609033,0.5606986899563319
STARE,im0162,CA-APSRG,0.9441652892561984,0.6383501312780554,0.4994698475811795,0.9782873995728668,0.5604342491727702,0.3893078512396694,0.0217126004271331,0.5005301524188204,0.7388786235770233,0.5604342491727702
STARE,im0163,APSRG Baseline,0.9476953955135772,0.7399058482708673,0.4990992641446062,0.9852949079844094,0.5961015991101872,0.4246045146375042,0.0147050920155905,0.5009007358553937,0.7421970860645078,0.5961015991101872
STARE,im0163,CA-APSRG,0.9476953955135772,0.7399058482708673,0.4990992641446062,0.9852949079844094,0.5961015991101872,0.4246045146375042,0.0147050920155905,0.5009007358553937,0.7421970860645078,0.5961015991101872
STARE,im0235,APSRG Baseline,0.944193624557261,0.8209445585215606,0.4772021962282167,0.9898289005414737,0.6035628019323671,0.4322162162162162,0.0101710994585263,0.5227978037717832,0.7335155483848452,0.6035628019323671
STARE,im0235,CA-APSRG,0.9442172373081464,0.8213193334855056,0.4772021962282167,0.9898548207745484,0.6036640606650338,0.4323200768953502,0.0101451792254515,0.5227978037717832,0.7335285085013826,0.6036640606650338
STARE,im0236,APSRG Baseline,0.9428524203069658,0.829562383612663,0.4645203336809176,0.9904943656852052,0.5955548128342246,0.4240498798219937,0.0095056343147946,0.5354796663190824,0.7275073496830615,0.5955548128342246
STARE,im0236,CA-APSRG,0.9428500590318772,0.8298308559712968,0.464259645464025,0.9905177338110815,0.5954096387556209,0.4239026944682472,0.0094822661889183,0.535740354535975,0.7273886896375533,0.5954096387556209
