experiment,experiment_label,dataset,output_method,metric,n_pairs,mean_delta,median_delta,std_delta,wins,ties,losses
a05_selective_hybrid_edge_delayed,A05 - Selective fuzzy-Harris with edge-delayed growing,CHASEDB1,CA-APSRG,dice,28,-0.4000543106883005,-0.40287896022558456,0.07496402843235818,0,0,28
a05_selective_hybrid_edge_delayed,A05 - Selective fuzzy-Harris with edge-delayed growing,CHASEDB1,CA-APSRG,f1_score,28,-0.4000543106883005,-0.40287896022558456,0.07496402843235818,0,0,28
a05_selective_hybrid_edge_delayed,A05 - Selective fuzzy-Harris with edge-delayed growing,CHASEDB1,CA-APSRG,iou,28,-0.30070229000900356,-0.30130236642302033,0.05299021218882735,0,0,28
a05_selective_hybrid_edge_delayed,A05 - Selective fuzzy-Harris with edge-delayed growing,CHASEDB1,CA-APSRG,precision,28,0.12432315328835951,0.14260984814569058,0.1007851354814492,24,0,4
a05_selective_hybrid_edge_delayed,A05 - Selective fuzzy-Harris with edge-delayed growing,CHASEDB1,CA-APSRG,recall,28,-0.6108061329436183,-0.6173430848273537,0.05155084620975161,0,0,28
a05_selective_hybrid_edge_delayed,A05 - Selective fuzzy-Harris with edge-delayed growing,CHASEDB1,CA-APSRG,specificity,28,0.05490380455987761,0.05458608530437009,0.006059369459022781,28,0,0
a05_selective_hybrid_edge_delayed,A05 - Selective fuzzy-Harris with edge-delayed growing,DRIVE,APSRG,accuracy,20,-0.044365584709649845,-0.049000214951197885,0.02261684870380076,2,0,18
a05_selective_hybrid_edge_delayed,A05 - Selective fuzzy-Harris with edge-delayed growing,DRIVE,APSRG,balanced_accuracy,20,-0.2873390969015072,-0.29293097130148954,0.032244543822677066,0,0,20
a05_selective_hybrid_edge_delayed,A05 - Selective fuzzy-Harris with edge-delayed growing,DRIVE,APSRG,dice,20,-0.5527094539552921,-0.5539602596189928,0.0972555950375761,0,0,20
a05_selective_hybrid_edge_delayed,A05 - Selective fuzzy-Harris with edge-delayed growing,DRIVE,APSRG,f1_score,20,-0.5527094539552921,-0.5539602596189928,0.0972555950375761,0,0,20
a05_selective_hybrid_edge_delayed,A05 - Selective fuzzy-Harris with edge-delayed growing,DRIVE,APSRG,iou,20,-0.4585262114922933,-0.4687137673763727,0.08267788313474563,0,0,20
a05_selective_hybrid_edge_delayed,A05 - Selective fuzzy-Harris with edge-delayed growing,DRIVE,APSRG,precision,20,0.026058403334842783,0.010836588042629547,0.10306917279117027,11,0,9
a05_selective_hybrid_edge_delayed,A05 - Selective fuzzy-Harris with edge-delayed growing,DRIVE,APSRG,recall,20,-0.6107244925408764,-0.6185222967950532,0.06386765795660483,0,0,20
a05_selective_hybrid_edge_delayed,A05 - Selective fuzzy-Harris with edge-delayed growing,DRIVE,APSRG,specificity,20,0.03604629873786178,0.03222370825386972,0.015514064368533866,20,0,0
a05_selective_hybrid_edge_delayed,A05 - Selective fuzzy-Harris with edge-delayed growing,DRIVE,CA-APSRG,accuracy,20,-0.044659854977792374,-0.049143274373888435,0.022299533125884462,2,0,18
a05_selective_hybrid_edge_delayed,A05 - Selective fuzzy-Harris with edge-delayed growing,DRIVE,CA-APSRG,balanced_accuracy,20,-0.2868220636143739,-0.29278167960001267,0.03227975762039292,0,0,20
a05_selective_hybrid_edge_delayed,A05 - Selective fuzzy-Harris with edge-delayed growing,DRIVE,CA-APSRG,dice,20,-0.5529835220047994,-0.5543656644075738,0.09655653459421222,0,0,20
a05_selective_hybrid_edge_delayed,A05 - Selective fuzzy-Harris with edge-delayed growing,DRIVE,CA-APSRG,f1_score,20,-0.5529835220047994,-0.5543656644075738,0.09655653459421222,0,0,20
a05_selective_hybrid_edge_delayed,A05 - Selective fuzzy-Harris with edge-delayed growing,DRIVE,CA-APSRG,iou,20,-0.45880144215155116,-0.46859198046734307,0.0818931050584899,0,0,20
a05_selective_hybrid_edge_delayed,A05 - Selective fuzzy-Harris with edge-delayed growing,DRIVE,CA-APSRG,precision,20,0.02406497178439759,0.010366833802395559,0.10290033755836415,11,0,9
a05_selective_hybrid_edge_delayed,A05 - Selective fuzzy-Harris with edge-delayed growing,DRIVE,CA-APSRG,recall,20,-0.6091356700411173,-0.6179148240408541,0.06421660760371795,0,0,20
a05_selective_hybrid_edge_delayed,A05 - Selective fuzzy-Harris with edge-delayed growing,DRIVE,CA-APSRG,specificity,20,0.035491542812369443,0.03203559214829582,0.015183151093609073,20,0,0
a05_selective_hybrid_edge_delayed,A05 - Selective fuzzy-Harris with edge-delayed growing,STARE,APSRG,accuracy,20,-0.001983116883116853,-0.01567060212514748,0.03802545488914584,7,0,13
a05_selective_hybrid_edge_delayed,A05 - Selective fuzzy-Harris with edge-delayed growing,STARE,APSRG,balanced_accuracy,20,-0.34262900846599453,-0.3529330294837105,0.04784801339057201,0,0,20
a05_selective_hybrid_edge_delayed,A05 - Selective fuzzy-Harris with edge-delayed growing,STARE,APSRG,dice,20,-0.4918680364661613,-0.5397719185353507,0.20568748372816856,1,0,19
a05_selective_hybrid_edge_delayed,A05 - Selective fuzzy-Harris with edge-delayed growing,STARE,APSRG,f1_score,20,-0.4918680364661613,-0.5397719185353507,0.20568748372816856,1,0,19
a05_selective_hybrid_edge_delayed,A05 - Selective fuzzy-Harris with edge-delayed growing,STARE,APSRG,iou,20,-0.39598873404935425,-0.44033297040486874,0.17212518786466727,1,0,19
a05_selective_hybrid_edge_delayed,A05 - Selective fuzzy-Harris with edge-delayed growing,STARE,APSRG,precision,20,0.10560072922827461,0.07127655354755058,0.29137282404254566,13,0,7
a05_selective_hybrid_edge_delayed,A05 - Selective fuzzy-Harris with edge-delayed growing,STARE,APSRG,recall,20,-0.7445430262195597,-0.7545570378421533,0.07581394600443019,0,0,20
a05_selective_hybrid_edge_delayed,A05 - Selective fuzzy-Harris with edge-delayed growing,STARE,APSRG,specificity,20,0.05928500928757062,0.051656297086073,0.026726991820577785,20,0,0
a05_selective_hybrid_edge_delayed,A05 - Selective fuzzy-Harris with edge-delayed growing,STARE,CA-APSRG,accuracy,20,-0.0037220779220779377,-0.016076741440377906,0.03537142640375864,7,0,13
a05_selective_hybrid_edge_delayed,A05 - Selective fuzzy-Harris with edge-delayed growing,STARE,CA-APSRG,balanced_accuracy,20,-0.34330692592318435,-0.3533343257226351,0.0470033083908139,0,0,20
a05_selective_hybrid_edge_delayed,A05 - Selective fuzzy-Harris with edge-delayed growing,STARE,CA-APSRG,dice,20,-0.495980978671661,-0.5418600180569393,0.20046644826100563,1,0,19
a05_selective_hybrid_edge_delayed,A05 - Selective fuzzy-Harris with edge-delayed growing,STARE,CA-APSRG,f1_score,20,-0.495980978671661,-0.5418600180569393,0.20046644826100563,1,0,19
a05_selective_hybrid_edge_delayed,A05 - Selective fuzzy-Harris with edge-delayed growing,STARE,CA-APSRG,iou,20,-0.3997091188159542,-0.44141955416072454,0.16797116689121272,1,0,19
a05_selective_hybrid_edge_delayed,A05 - Selective fuzzy-Harris with edge-delayed growing,STARE,CA-APSRG,precision,20,0.10101591589881746,0.06790171229866476,0.2866726955069167,13,0,7
a05_selective_hybrid_edge_delayed,A05 - Selective fuzzy-Harris with edge-delayed growing,STARE,CA-APSRG,recall,20,-0.744015423936392,-0.754293206483158,0.07647902843979729,0,0,20
a05_selective_hybrid_edge_delayed,A05 - Selective fuzzy-Harris with edge-delayed growing,STARE,CA-APSRG,specificity,20,0.0574015720900233,0.05137204948447682,0.023960579869624982,20,0,0
a06_process_context_record_only,A06 - Full APSRG with process context recorded only,CHASEDB1,APSRG,accuracy,28,0.012744478109061418,0.01158137303970641,0.009705210521163583,25,0,3
a06_process_context_record_only,A06 - Full APSRG with process context recorded only,CHASEDB1,APSRG,balanced_accuracy,28,-0.2768973672714333,-0.2801890793663649,0.02460463331610369,0,0,28
a06_process_context_record_only,A06 - Full APSRG with process context recorded only,CHASEDB1,APSRG,dice,28,-0.3891464004146958,-0.3904517496891886,0.07363749925912283,0,0,28
a06_process_context_record_only,A06 - Full APSRG with process context recorded only,CHASEDB1,APSRG,f1_score,28,-0.3891464004146958,-0.3904517496891886,0.07363749925912283,0,0,28
a06_process_context_record_only,A06 - Full APSRG with process context recorded only,CHASEDB1,APSRG,iou,28,-0.29021197475599514,-0.28847136872568957,0.05122524551870331,0,0,28
a06_process_context_record_only,A06 - Full APSRG with process context recorded only,CHASEDB1,APSRG,precision,28,0.14064206701829846,0.15763821488440158,0.10196478852728767,25,0,3
a06_process_context_record_only,A06 - Full APSRG with process context recorded only,CHASEDB1,APSRG,recall,28,-0.6128892753797398,-0.6193085502443552,0.051043157936430446,0,0,28
a06_process_context_record_only,A06 - Full APSRG with process context recorded only,CHASEDB1,APSRG,specificity,28,0.05909454083687308,0.05941159924633099,0.005905630379760973,28,0,0
a06_process_context_record_only,A06 - Full APSRG with process context recorded only,CHASEDB1,CA-APSRG,accuracy,28,0.009004577494160837,0.007875062562562596,0.010208608484744183,24,0,4
a06_process_context_record_only,A06 - Full APSRG with process context recorded only,CHASEDB1,CA-APSRG,balanced_accuracy,28,-0.2779511641918703,-0.28105378464408515,0.02451291663365052,0,0,28
a06_process_context_record_only,A06 - Full APSRG with process context recorded only,CHASEDB1,CA-APSRG,dice,28,-0.4000543106883005,-0.40287896022558456,0.07496402843235818,0,0,28
a06_process_context_record_only,A06 - Full APSRG with process context recorded only,CHASEDB1,CA-APSRG,f1_score,28,-0.4000543106883005,-0.40287896022558456,0.07496402843235818,0,0,28
a06_process_context_record_only,A06 - Full APSRG with process context recorded only,CHASEDB1,CA-APSRG,iou,28,-0.30070229000900356,-0.30130236642302033,0.05299021218882735,0,0,28
a06_process_context_record_only,A06 - Full APSRG with process context recorded only,CHASEDB1,CA-APSRG,precision,28,0.12432315328835951,0.14260984814569058,0.1007851354814492,24,0,4
a06_process_context_record_only,A06 - Full APSRG with process context recorded only,CHASEDB1,CA-APSRG,recall,28,-0.6108061329436183,-0.6173430848273537,0.05155084620975161,0,0,28
a06_process_context_record_only,A06 - Full APSRG with process context recorded only,CHASEDB1,CA-APSRG,specificity,28,0.05490380455987761,0.05458608530437009,0.006059369459022781,28,0,0
a06_process_context_record_only,A06 - Full APSRG with process context recorded only,DRIVE,APSRG,accuracy,20,-0.044365584709649845,-0.049000214951197885,0.02261684870380076,2,0,18
a06_process_context_record_only,A06 - Full APSRG with process context recorded only,DRIVE,APSRG,balanced_accuracy,20,-0.2873390969015072,-0.29293097130148954,0.032244543822677066,0,0,20
a06_process_context_record_only,A06 - Full APSRG with process context recorded only,DRIVE,APSRG,dice,20,-0.5527094539552921,-0.5539602596189928,0.0972555950375761,0,0,20
a06_process_context_record_only,A06 - Full APSRG with process context recorded only,DRIVE,APSRG,f1_score,20,-0.5527094539552921,-0.5539602596189928,0.0972555950375761,0,0,20
a06_process_context_record_only,A06 - Full APSRG with process context recorded only,DRIVE,APSRG,iou,20,-0.4585262114922933,-0.4687137673763727,0.08267788313474563,0,0,20
a06_process_context_record_only,A06 - Full APSRG with process context recorded only,DRIVE,APSRG,precision,20,0.026058403334842783,0.010836588042629547,0.10306917279117027,11,0,9
a06_process_context_record_only,A06 - Full APSRG with process context recorded only,DRIVE,APSRG,recall,20,-0.6107244925408764,-0.6185222967950532,0.06386765795660483,0,0,20
a06_process_context_record_only,A06 - Full APSRG with process context recorded only,DRIVE,APSRG,specificity,20,0.03604629873786178,0.03222370825386972,0.015514064368533866,20,0,0
a06_process_context_record_only,A06 - Full APSRG with process context recorded only,DRIVE,CA-APSRG,accuracy,20,-0.044659854977792374,-0.049143274373888435,0.022299533125884462,2,0,18
a06_process_context_record_only,A06 - Full APSRG with process context recorded only,DRIVE,CA-APSRG,balanced_accuracy,20,-0.2868220636143739,-0.29278167960001267,0.03227975762039292,0,0,20
a06_process_context_record_only,A06 - Full APSRG with process context recorded only,DRIVE,CA-APSRG,dice,20,-0.5529835220047994,-0.5543656644075738,0.09655653459421222,0,0,20
a06_process_context_record_only,A06 - Full APSRG with process context recorded only,DRIVE,CA-APSRG,f1_score,20,-0.5529835220047994,-0.5543656644075738,0.09655653459421222,0,0,20
a06_process_context_record_only,A06 - Full APSRG with process context recorded only,DRIVE,CA-APSRG,iou,20,-0.45880144215155116,-0.46859198046734307,0.0818931050584899,0,0,20
a06_process_context_record_only,A06 - Full APSRG with process context recorded only,DRIVE,CA-APSRG,precision,20,0.02406497178439759,0.010366833802395559,0.10290033755836415,11,0,9
a06_process_context_record_only,A06 - Full APSRG with process context recorded only,DRIVE,CA-APSRG,recall,20,-0.6091356700411173,-0.6179148240408541,0.06421660760371795,0,0,20
a06_process_context_record_only,A06 - Full APSRG with process context recorded only,DRIVE,CA-APSRG,specificity,20,0.035491542812369443,0.03203559214829582,0.015183151093609073,20,0,0
a06_process_context_record_only,A06 - Full APSRG with process context recorded only,STARE,APSRG,accuracy,20,-0.001983116883116853,-0.01567060212514748,0.03802545488914584,7,0,13
a06_process_context_record_only,A06 - Full APSRG with process context recorded only,STARE,APSRG,balanced_accuracy,20,-0.34262900846599453,-0.3529330294837105,0.04784801339057201,0,0,20
a06_process_context_record_only,A06 - Full APSRG with process context recorded only,STARE,APSRG,dice,20,-0.4918680364661613,-0.5397719185353507,0.20568748372816856,1,0,19
a06_process_context_record_only,A06 - Full APSRG with process context recorded only,STARE,APSRG,f1_score,20,-0.4918680364661613,-0.5397719185353507,0.20568748372816856,1,0,19
a06_process_context_record_only,A06 - Full APSRG with process context recorded only,STARE,APSRG,iou,20,-0.39598873404935425,-0.44033297040486874,0.17212518786466727,1,0,19
a06_process_context_record_only,A06 - Full APSRG with process context recorded only,STARE,APSRG,precision,20,0.10560072922827461,0.07127655354755058,0.29137282404254566,13,0,7
a06_process_context_record_only,A06 - Full APSRG with process context recorded only,STARE,APSRG,recall,20,-0.7445430262195597,-0.7545570378421533,0.07581394600443019,0,0,20
a06_process_context_record_only,A06 - Full APSRG with process context recorded only,STARE,APSRG,specificity,20,0.05928500928757062,0.051656297086073,0.026726991820577785,20,0,0
a06_process_context_record_only,A06 - Full APSRG with process context recorded only,STARE,CA-APSRG,accuracy,20,-0.0037220779220779377,-0.016076741440377906,0.03537142640375864,7,0,13
a06_process_context_record_only,A06 - Full APSRG with process context recorded only,STARE,CA-APSRG,balanced_accuracy,20,-0.34330692592318435,-0.3533343257226351,0.0470033083908139,0,0,20
a06_process_context_record_only,A06 - Full APSRG with process context recorded only,STARE,CA-APSRG,dice,20,-0.495980978671661,-0.5418600180569393,0.20046644826100563,1,0,19
a06_process_context_record_only,A06 - Full APSRG with process context recorded only,STARE,CA-APSRG,f1_score,20,-0.495980978671661,-0.5418600180569393,0.20046644826100563,1,0,19
a06_process_context_record_only,A06 - Full APSRG with process context recorded only,STARE,CA-APSRG,iou,20,-0.3997091188159542,-0.44141955416072454,0.16797116689121272,1,0,19
a06_process_context_record_only,A06 - Full APSRG with process context recorded only,STARE,CA-APSRG,precision,20,0.10101591589881746,0.06790171229866476,0.2866726955069167,13,0,7
a06_process_context_record_only,A06 - Full APSRG with process context recorded only,STARE,CA-APSRG,recall,20,-0.744015423936392,-0.754293206483158,0.07647902843979729,0,0,20
a06_process_context_record_only,A06 - Full APSRG with process context recorded only,STARE,CA-APSRG,specificity,20,0.0574015720900233,0.05137204948447682,0.023960579869624982,20,0,0
a07_process_context_override,A07 - Full CA-APSRG with process-context override,CHASEDB1,APSRG,accuracy,28,0.012744478109061418,0.01158137303970641,0.009705210521163583,25,0,3
a07_process_context_override,A07 - Full CA-APSRG with process-context override,CHASEDB1,APSRG,balanced_accuracy,28,-0.2768973672714333,-0.2801890793663649,0.02460463331610369,0,0,28
a07_process_context_override,A07 - Full CA-APSRG with process-context override,CHASEDB1,APSRG,dice,28,-0.3891464004146958,-0.3904517496891886,0.07363749925912283,0,0,28
a07_process_context_override,A07 - Full CA-APSRG with process-context override,CHASEDB1,APSRG,f1_score,28,-0.3891464004146958,-0.3904517496891886,0.07363749925912283,0,0,28
a07_process_context_override,A07 - Full CA-APSRG with process-context override,CHASEDB1,APSRG,iou,28,-0.29021197475599514,-0.28847136872568957,0.05122524551870331,0,0,28
a07_process_context_override,A07 - Full CA-APSRG with process-context override,CHASEDB1,APSRG,precision,28,0.14064206701829846,0.15763821488440158,0.10196478852728767,25,0,3
a07_process_context_override,A07 - Full CA-APSRG with process-context override,CHASEDB1,APSRG,recall,28,-0.6128892753797398,-0.6193085502443552,0.051043157936430446,0,0,28
a07_process_context_override,A07 - Full CA-APSRG with process-context override,CHASEDB1,APSRG,specificity,28,0.05909454083687308,0.05941159924633099,0.005905630379760973,28,0,0
a07_process_context_override,A07 - Full CA-APSRG with process-context override,CHASEDB1,CA-APSRG,accuracy,28,0.009004577494160837,0.007875062562562596,0.010208608484744183,24,0,4
a07_process_context_override,A07 - Full CA-APSRG with process-context override,CHASEDB1,CA-APSRG,balanced_accuracy,28,-0.2779511641918703,-0.28105378464408515,0.02451291663365052,0,0,28
a07_process_context_override,A07 - Full CA-APSRG with process-context override,CHASEDB1,CA-APSRG,dice,28,-0.4000543106883005,-0.40287896022558456,0.07496402843235818,0,0,28
a07_process_context_override,A07 - Full CA-APSRG with process-context override,CHASEDB1,CA-APSRG,f1_score,28,-0.4000543106883005,-0.40287896022558456,0.07496402843235818,0,0,28
a07_process_context_override,A07 - Full CA-APSRG with process-context override,CHASEDB1,CA-APSRG,iou,28,-0.30070229000900356,-0.30130236642302033,0.05299021218882735,0,0,28
a07_process_context_override,A07 - Full CA-APSRG with process-context override,CHASEDB1,CA-APSRG,precision,28,0.12432315328835951,0.14260984814569058,0.1007851354814492,24,0,4
a07_process_context_override,A07 - Full CA-APSRG with process-context override,CHASEDB1,CA-APSRG,recall,28,-0.6108061329436183,-0.6173430848273537,0.05155084620975161,0,0,28
a07_process_context_override,A07 - Full CA-APSRG with process-context override,CHASEDB1,CA-APSRG,specificity,28,0.05490380455987761,0.05458608530437009,0.006059369459022781,28,0,0
a07_process_context_override,A07 - Full CA-APSRG with process-context override,DRIVE,APSRG,accuracy,20,-0.044365584709649845,-0.049000214951197885,0.02261684870380076,2,0,18
a07_process_context_override,A07 - Full CA-APSRG with process-context override,DRIVE,APSRG,balanced_accuracy,20,-0.2873390969015072,-0.29293097130148954,0.032244543822677066,0,0,20
a07_process_context_override,A07 - Full CA-APSRG with process-context override,DRIVE,APSRG,dice,20,-0.5527094539552921,-0.5539602596189928,0.0972555950375761,0,0,20
a07_process_context_override,A07 - Full CA-APSRG with process-context override,DRIVE,APSRG,f1_score,20,-0.5527094539552921,-0.5539602596189928,0.0972555950375761,0,0,20
a07_process_context_override,A07 - Full CA-APSRG with process-context override,DRIVE,APSRG,iou,20,-0.4585262114922933,-0.4687137673763727,0.08267788313474563,0,0,20
a07_process_context_override,A07 - Full CA-APSRG with process-context override,DRIVE,APSRG,precision,20,0.026058403334842783,0.010836588042629547,0.10306917279117027,11,0,9
a07_process_context_override,A07 - Full CA-APSRG with process-context override,DRIVE,APSRG,recall,20,-0.6107244925408764,-0.6185222967950532,0.06386765795660483,0,0,20
a07_process_context_override,A07 - Full CA-APSRG with process-context override,DRIVE,APSRG,specificity,20,0.03604629873786178,0.03222370825386972,0.015514064368533866,20,0,0
a07_process_context_override,A07 - Full CA-APSRG with process-context override,DRIVE,CA-APSRG,accuracy,20,-0.044659854977792374,-0.049143274373888435,0.022299533125884462,2,0,18
a07_process_context_override,A07 - Full CA-APSRG with process-context override,DRIVE,CA-APSRG,balanced_accuracy,20,-0.2868220636143739,-0.29278167960001267,0.03227975762039292,0,0,20
a07_process_context_override,A07 - Full CA-APSRG with process-context override,DRIVE,CA-APSRG,dice,20,-0.5529835220047994,-0.5543656644075738,0.09655653459421222,0,0,20
a07_process_context_override,A07 - Full CA-APSRG with process-context override,DRIVE,CA-APSRG,f1_score,20,-0.5529835220047994,-0.5543656644075738,0.09655653459421222,0,0,20
a07_process_context_override,A07 - Full CA-APSRG with process-context override,DRIVE,CA-APSRG,iou,20,-0.45880144215155116,-0.46859198046734307,0.0818931050584899,0,0,20
a07_process_context_override,A07 - Full CA-APSRG with process-context override,DRIVE,CA-APSRG,precision,20,0.02406497178439759,0.010366833802395559,0.10290033755836415,11,0,9
a07_process_context_override,A07 - Full CA-APSRG with process-context override,DRIVE,CA-APSRG,recall,20,-0.6091356700411173,-0.6179148240408541,0.06421660760371795,0,0,20
a07_process_context_override,A07 - Full CA-APSRG with process-context override,DRIVE,CA-APSRG,specificity,20,0.035491542812369443,0.03203559214829582,0.015183151093609073,20,0,0
a07_process_context_override,A07 - Full CA-APSRG with process-context override,STARE,APSRG,accuracy,20,-0.001983116883116853,-0.01567060212514748,0.03802545488914584,7,0,13
a07_process_context_override,A07 - Full CA-APSRG with process-context override,STARE,APSRG,balanced_accuracy,20,-0.34262900846599453,-0.3529330294837105,0.04784801339057201,0,0,20
a07_process_context_override,A07 - Full CA-APSRG with process-context override,STARE,APSRG,dice,20,-0.4918680364661613,-0.5397719185353507,0.20568748372816856,1,0,19
a07_process_context_override,A07 - Full CA-APSRG with process-context override,STARE,APSRG,f1_score,20,-0.4918680364661613,-0.5397719185353507,0.20568748372816856,1,0,19
a07_process_context_override,A07 - Full CA-APSRG with process-context override,STARE,APSRG,iou,20,-0.39598873404935425,-0.44033297040486874,0.17212518786466727,1,0,19
a07_process_context_override,A07 - Full CA-APSRG with process-context override,STARE,APSRG,precision,20,0.10560072922827461,0.07127655354755058,0.29137282404254566,13,0,7
a07_process_context_override,A07 - Full CA-APSRG with process-context override,STARE,APSRG,recall,20,-0.7445430262195597,-0.7545570378421533,0.07581394600443019,0,0,20
a07_process_context_override,A07 - Full CA-APSRG with process-context override,STARE,APSRG,specificity,20,0.05928500928757062,0.051656297086073,0.026726991820577785,20,0,0
a07_process_context_override,A07 - Full CA-APSRG with process-context override,STARE,CA-APSRG,accuracy,20,-0.0037220779220779377,-0.016076741440377906,0.03537142640375864,7,0,13
a07_process_context_override,A07 - Full CA-APSRG with process-context override,STARE,CA-APSRG,balanced_accuracy,20,-0.34330692592318435,-0.3533343257226351,0.0470033083908139,0,0,20
a07_process_context_override,A07 - Full CA-APSRG with process-context override,STARE,CA-APSRG,dice,20,-0.495980978671661,-0.5418600180569393,0.20046644826100563,1,0,19
a07_process_context_override,A07 - Full CA-APSRG with process-context override,STARE,CA-APSRG,f1_score,20,-0.495980978671661,-0.5418600180569393,0.20046644826100563,1,0,19
a07_process_context_override,A07 - Full CA-APSRG with process-context override,STARE,CA-APSRG,iou,20,-0.3997091188159542,-0.44141955416072454,0.16797116689121272,1,0,19
a07_process_context_override,A07 - Full CA-APSRG with process-context override,STARE,CA-APSRG,precision,20,0.10101591589881746,0.06790171229866476,0.2866726955069167,13,0,7
a07_process_context_override,A07 - Full CA-APSRG with process-context override,STARE,CA-APSRG,recall,20,-0.744015423936392,-0.754293206483158,0.07647902843979729,0,0,20
a07_process_context_override,A07 - Full CA-APSRG with process-context override,STARE,CA-APSRG,specificity,20,0.0574015720900233,0.05137204948447682,0.023960579869624982,20,0,0
